   ,ID,SPNAME,COLLID,OCCUR,CP_CPU_SU,CPU_TIME,ELAPS_TIME,LOCK_LATCH,SQL_STMT_AVG,SQL_STMT_TOTAL,SUSPEND,SYNCIO,TOTAL_SUSPENSIONS_AVG,LOCK_REQUEST_AVG,GETPAGES_AVG,SYNCH_READ_AVG,SELECT_AVG,INSERT_AVG,UPDATE_AVG,DELETE_AVG,   
573,144994,sp573,CORPK021,32,43.84,0.001625,0.011594,0.000094,4.5,144,0.009966,0.007841,0,9,36,1,1,1,1,0,   
574,145707,sp574,CORPK034,16,43.81,0.001624,0.007626,0.000555,7.56,121,0.006041,0.002359,0,8,77,2,4,1,1,0,   
575,146424,sp575,CORPK042,6,43.67,0.00162,0.006421,0.000094,10,60,0.004771,0.002375,0,9,25,0,5,1,0,0,   
576,144598,sp576,CORPK016,385,43.6,0.001616,0.003761,0.000334,11.12,4282,0.002153,0.000133,0,16,52,0,5,1,0,0,   
577,146496,sp577,CORPK044,1,44,0.001614,0.097226,0.000001,3,3,0.095753,0.012358,0,14,18,5,1,1,0,0,   
578,146724,sp578,CORPK065,2091,43.48,0.001611,0.006604,0.000323,15.55,32511,0.005033,0.002815,0,11,58,0,3,0,0,0,   
579,147611,sp579,CORPK119,52,42.92,0.001593,0.003625,0.000558,7.15,372,0.001941,0.001383,0,6,53,0,1,2,0,0,   
580,146397,sp580,CORPK042,356,42.97,0.001592,0.007088,0.000344,11.76,4188,0.005513,0.003631,0,13,46,0,5,1,0,0,   
581,146307,sp581,CORPK041,112,42.72,0.001583,0.012522,0.000244,8,896,0.010987,0.009187,0,9,37,3,5,1,1,0,   
582,146723,sp582,CORPK065,51472,42.64,0.00158,0.002273,0.000353,18.37,945312,0.00067,0.0003,0,11,115,0,9,1,0,0,   
583,145607,sp583,CORPK032,40,42.13,0.001563,0.004366,0.000279,5.7,228,0.00279,0,0,13,38,0,1,1,1,0,   
584,144931,sp584,CORPK020,4080,42.07,0.001559,0.004415,0.000419,8,32635,0.002863,0.000685,0,12,31,0,3,1,0,0,   
585,144192,sp585,CORPK006,79,42,0.001557,0.005259,0.000724,14.91,1178,0.003701,0.000967,0,8,32,0,3,1,1,0,   
586,144521,sp586,CORPK014,18397,41.93,0.001554,0.006928,0.00028,5.93,109144,0.00538,0.001266,0,18,57,0,3,0,1,0,   
587,147346,sp587,CORPK112,3462,41.72,0.001546,0.002458,0.000191,6.01,20792,0.000876,0.000677,0,7,41,0,3,1,0,0,   
588,145194,sp588,CORPK023,2,41.5,0.001537,0.021255,0.000265,6,12,0.019818,0.017175,2,12,24,4,3,1,1,0,   
589,147707,sp589,CORPK123,69,41.32,0.001531,0.011079,0.000231,13,897,0.009566,0.009226,0,6,91,3,2,1,1,0,   
590,145812,sp590,CORPK034,319,41.13,0.001525,0.01002,0.000745,15,4785,0.008541,0.0045,0,13,33,1,5,1,0,0,   
591,145476,sp591,CORPK031,3,41,0.001522,0.002011,0.000311,17.33,52,0.000623,0,0,11,49,0,7,0,1,0,   
592,147838,sp592,CORPK132,171,40.29,0.001493,0.006856,0.000392,18.17,3107,0.005263,0.004721,0,11,51,1,7,1,0,0,   
593,145596,sp593,CORPK032,16,40.19,0.001491,0.036325,0.001213,9.19,147,0.034861,0.005331,0,15,27,0,5,1,0,0,   
594,144043,sp594,CORPK004,8368,40.17,0.001489,0.002082,0.000402,36.01,301311,0.000579,0.000015,1,10,41,0,11,0,0,0,   
595,144662,sp595,CORPK017,443,40.02,0.001482,0.008044,0.000287,10.95,4853,0.006601,0.005011,0,12,37,1,5,0,0,0,   
596,143848,sp596,CORPK002,80,39.86,0.001477,0.008247,0.000373,4.97,398,0.006765,0.003123,0,17,42,0,3,0,0,0,   
597,148036,sp597,CORPK135,5,39.6,0.001476,0.006575,0.000052,14,70,0.005083,0.003912,0,9,30,1,2,1,1,0,   
598,146858,sp598,CORPK102,1922,39.79,0.001476,0.00419,0.000291,11.17,21476,0.002716,0.000863,0,9,35,0,5,0,0,0,   
599,147367,sp599,CORPK115,2500,39.7,0.001472,0.001989,0.000333,6.49,16214,0.000412,0.00007,0,5,47,0,0,3,0,0,   
600,146308,sp600,CORPK041,8556,39.31,0.001458,0.004835,0.00039,12.66,108351,0.003378,0.00104,0,12,35,0,6,1,1,0,   
601,144519,sp601,CORPK014,13294,39.16,0.001453,0.007888,0.000341,12,159496,0.006439,0.004207,0,7,32,0,5,1,0,0,   
602,144254,sp602,CORPK007,4782,39.03,0.001448,0.003426,0.000339,14.39,68796,0.001974,0.00162,0,12,59,1,11,0,0,0,   
603,146423,sp603,CORPK042,3029,38.9,0.001443,0.002166,0.000645,11.79,35704,0.000655,0.00001,0,9,40,0,7,1,0,0,   
604,144932,sp604,CORPK020,2,39,0.001443,0.01532,0.00004,5,10,0.013903,0.0126,0,12,35,2,2,2,0,0,   
605,143979,sp605,CORPK003,4,38.75,0.001441,0.006787,0.000027,7,28,0.005396,0.002214,0,7,20,2,2,1,0,0,   
606,147613,sp606,CORPK119,240,38.67,0.001435,0.001959,0.000169,6,1441,0.000392,0.000224,0,5,34,0,1,2,0,0,   
607,145708,sp607,CORPK034,13,38.62,0.001431,0.006119,0.001018,7,91,0.004706,0.001159,0,11,20,1,1,1,0,0,   
608,147840,sp608,CORPK132,2,38,0.00141,0.002747,0.000259,20,40,0.001339,0.000262,1,10,40,0,10,1,0,0,   
609,145430,sp609,CORPK029,5815,37.87,0.001405,0.002392,0.000522,17.68,102792,0.000947,0.000412,0,15,56,0,9,1,0,0,   
610,146960,sp610,CORPK105,3149,37.74,0.001401,0.002201,0.000503,9.04,28472,0.000706,0.000182,0,5,38,0,0,2,0,0,   
611,147612,sp611,CORPK119,377,37.56,0.001395,0.00238,0.000288,6,2262,0.000868,0.00058,0,5,33,0,1,2,0,0,   
612,143869,sp612,CORPK002,696,37.57,0.001394,0.004435,0.000231,8.96,6238,0.003052,0.000046,0,20,47,0,6,1,1,0,   
613,146720,sp613,CORPK065,52906,37.49,0.001391,0.002082,0.000489,22.6,1195422,0.00065,0.000151,0,11,107,0,12,0,0,0,   
614,145609,sp614,CORPK032,3903,37.34,0.001386,0.011397,0.00027,8,31224,0.010038,0.006519,0,12,26,1,3,1,0,0,   
615,144923,sp615,CORPK020,4,37.5,0.001386,0.007584,0.000495,9,36,0.005966,0.005471,1,10,39,2,6,1,0,0,   
616,143693,sp616,CORPK001,66,37.29,0.001384,0.0051,0.000204,7.12,470,0.003722,0.002722,0,5,44,1,3,0,0,0,   
617,144376,sp617,CORPK008,200684,36.76,0.001365,0.007429,0.000391,23.07,4628996,0.006087,0.005693,0,17,57,1,19,0,0,0,   
618,145458,sp618,CORPK030,33,36.48,0.001357,0.004656,0.000279,5,165,0.00333,0.000984,0,6,18,2,1,1,0,0,   
619,144772,sp619,CORPK018,28,36.43,0.001355,0.004095,0.000307,17,476,0.002753,0.001174,0,11,36,1,3,2,1,0,   
620,144197,sp620,CORPK006,36,36.53,0.001352,0.007008,0.000307,16.22,584,0.005645,0.00231,0,14,36,0,9,1,0,0,   
621,144801,sp621,CORPK019,16,36.31,0.001349,0.025442,0.000355,9.44,151,0.024176,0.02194,0,8,28,3,6,0,0,0,   
622,147823,sp622,CORPK132,106,36.13,0.00134,0.002024,0.000356,7.66,812,0.000553,0.000197,0,5,34,0,4,1,0,0,   
623,146981,sp623,CORPK106,11,36.09,0.00134,0.002804,0.00002,5,55,0.001474,0.001454,0,5,42,1,0,3,0,0,   
624,146649,sp624,CORPK048,7,35.43,0.001314,0.012215,0.000127,10.43,73,0.010887,0.006386,0,9,40,1,7,2,0,0,   
625,147829,sp625,CORPK132,360,34.91,0.001297,0.002004,0.000555,14.13,5085,0.000641,0.000085,0,6,55,0,5,1,0,0,   
626,144670,sp626,CORPK017,17,34.88,0.001294,0.007195,0.000095,7,119,0.005914,0.00286,0,10,26,1,4,1,1,0,   
627,144042,sp627,CORPK004,4,34.5,0.001293,0.019759,0.000117,14.5,58,0.01849,0.009445,0,12,36,1,8,1,0,0,   
628,143868,sp628,CORPK002,275,34.79,0.001293,0.003023,0.000236,10,2750,0.001718,0.000006,0,15,40,0,6,1,2,0,   
629,147458,sp629,CORPK116,7919,34.74,0.001291,0.003318,0.000475,10.45,82788,0.001909,0.001394,0,6,60,0,3,2,0,0,   
630,146315,sp630,CORPK041,1,35,0.001283,0.002278,0.000104,9,9,0.001037,0.000933,0,10,34,3,5,2,1,0,   
631,146729,sp631,CORPK065,3,34.33,0.001271,0.019143,0.000178,5,15,0.017937,0.00567,0,7,23,4,1,1,0,0,   
632,146499,sp632,CORPK044,3,34.33,0.00127,0.041524,0.000198,4,12,0.040309,0.010209,0,14,18,3,2,1,0,0,   
633,148501,sp633,CORPK147,7,34,0.001265,0.018345,0.000167,7,49,0.017165,0.013555,0,12,21,4,3,3,0,0,   
634,143867,sp634,CORPK002,468,33.94,0.001261,0.00313,0.000295,10,4680,0.001855,0.000006,0,15,42,0,6,1,2,0,   
635,145897,sp635,CORPK036,6,33.67,0.001257,0.008457,0.000366,5,30,0.007261,0.001729,0,11,17,2,2,1,0,0,   
636,147454,sp636,CORPK116,21938,33.72,0.001253,0.003148,0.000489,10.83,237644,0.001789,0.001268,0,6,64,0,2,4,0,0,   
637,144188,sp637,CORPK006,295,33.62,0.00125,0.006181,0.000264,10,2950,0.004935,0.002437,0,8,28,0,5,1,0,1,   
638,144266,sp638,CORPK007,1,34,0.001248,0.004632,0.000375,3,3,0.003416,0.000739,0,6,24,1,1,1,0,0,   
639,143706,sp639,CORPK001,319,33.5,0.001246,0.02493,0.019399,14.79,4719,0.023699,0.002838,1,10,32,0,5,0,0,0,   
640,145598,sp640,CORPK032,4094,33.43,0.001243,0.010066,0.000266,4.77,19509,0.008902,0.006899,0,8,40,1,2,1,0,0,   
641,144263,sp641,CORPK007,3692,32.78,0.001219,0.002213,0.000301,27.1,100041,0.001002,0.000091,0,11,39,0,13,0,0,0,   
642,144924,sp642,CORPK020,118,32.62,0.001215,0.005503,0.000182,7.78,918,0.004302,0.000441,0,10,27,0,3,1,0,0,   
643,147859,sp643,CORPK132,26,32.58,0.001211,0.005802,0.000296,9.92,258,0.004597,0.001211,1,11,27,0,5,1,0,0,   
644,146302,sp644,CORPK041,3186,32.49,0.001208,0.006859,0.000279,5,15931,0.005747,0.003658,0,9,36,0,1,1,0,0,   
645,147821,sp645,CORPK132,10,32.3,0.001201,0.003138,0.000002,7,70,0.001919,0.001918,0,4,27,1,1,1,0,0,   
646,145748,sp646,CORPK034,1305,32.21,0.001198,0.002822,0.000215,4,5220,0.001616,0.000027,0,5,22,0,1,1,0,0,   
647,145189,sp647,CORPK023,14,32.14,0.001197,0.005943,0.00049,35.07,491,0.004753,0.002725,1,10,47,0,28,1,0,0,   
648,144480,sp648,CORPK009,82,32.05,0.001193,0.006026,0.000243,7.98,654,0.004831,0.004293,0,6,20,0,7,0,0,0,   
649,147579,sp649,CORPK118,10,32,0.001192,0.007863,0.000322,6,60,0.006619,0.006297,0,3,28,1,0,2,0,0,   
650,145612,sp650,CORPK032,18,32,0.001187,0.008145,0.000486,8,144,0.006975,0.004883,0,9,28,1,6,1,0,0,   
651,145896,sp651,CORPK036,683,31.8,0.001183,0.015579,0.000277,7,4781,0.014433,0.011267,0,10,27,1,3,1,0,0,   
652,147368,sp652,CORPK115,638,31.68,0.001179,0.00149,0.000166,5.71,3645,0.000219,0.000053,0,4,31,0,0,1,0,0,   
653,143987,sp653,CORPK003,4,31.5,0.001177,0.01287,0.000355,7.25,29,0.011639,0.009428,1,7,19,3,4,1,0,0,   
654,143873,sp654,CORPK002,458,31.48,0.001171,0.016536,0.000407,7.44,3407,0.015394,0.014987,0,7,29,4,2,0,0,0,   
655,147455,sp655,CORPK116,414,30.87,0.001149,0.001695,0.000437,9.22,3817,0.00045,0.000013,0,5,67,0,0,4,0,0,   
656,148503,sp656,CORPK147,62,30.6,0.00114,0.003432,0.000034,3,186,0.002289,0.001302,0,5,28,0,1,1,0,0,   
657,145830,sp657,CORPK034,1,31,0.001139,0.015307,0.000262,6,6,0.014225,0.005289,1,8,18,2,3,1,1,0,   
658,147585,sp658,CORPK118,23,30.39,0.001132,0.002235,0.000147,7.35,169,0.001082,0.000935,0,4,35,0,0,2,0,0,   
659,146498,sp659,CORPK044,3,30.67,0.00113,0.034145,0.000037,3,9,0.033118,0.009208,0,8,18,4,1,1,1,0,   
660,144600,sp660,CORPK016,34,30.35,0.00113,0.010687,0.000409,8,272,0.009572,0.001649,0,12,16,0,2,1,0,0,   
661,146650,sp661,CORPK048,6037,30.09,0.00112,0.00436,0.000223,10.48,63275,0.003236,0.001342,0,9,36,0,6,2,0,0,   
662,147369,sp662,CORPK115,51,29.73,0.001107,0.009509,0.000189,5,255,0.008344,0.006166,0,11,40,1,2,1,1,0,   
663,143997,sp663,CORPK003,10,29.7,0.001106,0.006879,0.00015,5,50,0.005794,0.003198,0,11,25,0,2,1,0,0,   
664,148504,sp664,CORPK147,2,29.5,0.001093,0.147225,0.000107,2,4,0.146245,0.017231,0,5,22,4,1,1,0,0,   
665,147266,sp665,CORPK111,195,29.16,0.001087,0.001888,0.000634,11,2145,0.000776,0.000112,0,4,35,0,2,2,0,0,   
666,144478,sp666,CORPK009,6178,29.18,0.001087,0.00318,0.000212,11.41,70488,0.002086,0.00124,0,7,45,0,7,0,0,0,   
667,145623,sp667,CORPK032,88125,29.18,0.001087,0.006322,0.001802,14,1233750,0.005234,0.00007,0,11,20,0,3,1,0,0,   
668,147820,sp668,CORPK132,59,29.12,0.001084,0.003034,0.00018,7.49,442,0.001833,0.001653,0,3,25,0,0,1,0,0,   
669,144720,sp669,CORPK018,7,29,0.001082,0.002838,0.000379,8.14,57,0.001728,0,0,7,19,0,5,0,0,0,   
670,143839,sp670,CORPK002,6794,28.85,0.001075,0.00404,0.000219,14,95086,0.002954,0.001095,0,6,32,0,5,0,0,0,   
671,148231,sp671,CORPK140,6,29,0.001074,0.006692,0.000002,8,48,0.005618,0.005616,0,7,64,1,3,1,1,0,   
672,144041,sp672,CORPK004,85388,28.81,0.001073,0.003351,0.000165,11,939268,0.002263,0.000272,0,8,36,0,7,1,0,0,   
673,147580,sp673,CORPK118,608,28.77,0.001073,0.001756,0.000247,7,4257,0.000555,0.000308,0,3,28,0,0,2,0,0,   
674,146384,sp674,CORPK041,2207,28.7,0.001069,0.002158,0.000505,10.2,22520,0.001053,0.000538,0,5,52,0,2,2,0,0,   
675,146533,sp675,CORPK045,5582,28.64,0.001068,0.005573,0.001422,15,83730,0.004494,0.000008,0,8,20,0,3,1,1,0,   
676,147525,sp676,CORPK117,36,28.58,0.001066,0.005176,0.000179,6,216,0.004108,0.000095,0,9,30,0,3,2,0,0,   
677,146161,sp677,CORPK040,8,28.5,0.001057,0.020738,0.000287,5.38,43,0.019734,0.018546,0,5,22,3,4,0,0,0,   
678,148554,sp678,CORPK153,44,28.14,0.001049,0.006939,0.000149,5.32,234,0.005683,0.005462,0,2,21,1,0,1,0,0,   
679,144194,sp679,CORPK006,4216,27.98,0.001043,0.007971,0.000203,8.69,36655,0.006953,0.004915,0,5,19,1,2,1,0,0,   
680,144479,sp680,CORPK009,7791,27.17,0.001014,0.006366,0.000073,2.5,19443,0.005352,0.004201,0,2,14,0,1,0,0,0,   
681,143689,sp681,CORPK001,7,27.14,0.001011,0.005322,0.000042,11,77,0.004341,0.003178,0,10,26,1,7,1,0,0,   
682,147523,sp682,CORPK117,758,27.01,0.001008,0.001255,0.000181,9,6822,0.000236,0.000055,0,3,22,0,0,1,0,0,   
683,146663,sp683,CORPK048,222,26.77,0.000997,0.010663,0.000237,7.01,1556,0.009689,0.009452,0,8,25,1,5,1,0,0,   
684,148236,sp684,CORPK140,138,26.75,0.000997,0.004273,0.001546,9.21,1271,0.003257,0.001704,0,8,28,0,5,1,0,0,   
685,147826,sp685,CORPK132,172,26.65,0.000994,0.003093,0.000176,10.24,1762,0.002015,0.001839,0,4,24,0,2,2,0,0,   
686,144939,sp686,CORPK020,2459,26.62,0.000993,0.005075,0.00018,8.07,19833,0.004099,0.002332,0,7,29,1,5,1,0,0,   
687,144124,sp687,CORPK005,536,26.52,0.00099,0.002711,0.000207,17.27,9256,0.001701,0.000003,0,7,24,0,2,0,1,0,   
688,147459,sp688,CORPK116,3,26,0.00097,0.008371,0.000011,6,18,0.007413,0.007402,0,6,40,1,1,1,1,0,   
689,145367,sp689,CORPK025,2,26,0.000965,0.043655,0,1,2,0.042782,0.022789,0,3,6,5,0,1,0,0,   
690,147320,sp690,CORPK111,52,25.46,0.000952,0.002063,0.00098,9,468,0.000987,0.000006,0,3,36,0,0,2,0,0,   
691,148092,sp691,CORPK136,17,25.41,0.000951,0.005973,0.000129,3.53,60,0.00502,0.002879,0,9,24,0,2,0,0,0,   
692,146863,sp692,CORPK102,2910,24.99,0.000933,0.001325,0.000279,51.37,149488,0.000367,0.000088,0,6,58,0,25,1,0,0,   
693,144724,sp693,CORPK018,2431,24.96,0.000933,0.001869,0.000482,10,24310,0.000913,0.00043,0,9,17,0,2,1,1,0,   
694,147841,sp694,CORPK132,2,25,0.00093,0.015637,0.000268,15,30,0.01474,0.014033,0,2,14,1,4,1,0,0,   
695,146849,sp695,CORPK102,9,24.89,0.00093,0.005314,0.000066,6.44,58,0.004383,0.003223,1,8,26,0,5,1,0,0,   
696,146664,sp696,CORPK048,3637,24.84,0.000928,0.014292,0.000233,6.01,21852,0.013401,0.013166,0,7,23,2,3,1,0,0,   
697,143865,sp697,CORPK002,270,24.83,0.000928,0.005091,0.000175,6,1620,0.004182,0.001327,0,12,18,0,3,1,0,0,   
698,145361,sp698,CORPK025,397,24.7,0.000922,0.001554,0.00019,10,3970,0.00063,0.000006,0,5,18,0,4,1,0,0,   
699,146296,sp699,CORPK041,7626,24.65,0.000921,0.007669,0.000248,6.98,53226,0.006746,0.006493,0,6,33,2,1,2,0,0,   
700,144460,sp700,CORPK009,24,24.58,0.000917,0.018925,0.000051,3,72,0.018078,0.015486,0,5,18,3,1,1,0,0,   
701,147264,sp701,CORPK111,1209,24.37,0.000911,0.001513,0.000516,9,10881,0.000561,0.000007,0,2,32,0,0,2,0,0,   
702,147522,sp702,CORPK117,51,24.35,0.000909,0.004742,0.00022,7.33,374,0.003837,0.003616,0,2,35,1,0,2,0,0,   
703,148577,sp703,CORPK159,250,24.26,0.000908,0.005705,0.000146,5,1250,0.004763,0.004616,0,1,18,1,0,1,0,0,   
704,146317,sp704,CORPK041,1914,24.26,0.000907,0.00302,0.000207,7.01,13412,0.002044,0.000093,0,4,13,0,2,1,0,0,   
705,143859,sp705,CORPK002,168,24.15,0.000903,0.002848,0.000153,7,1176,0.001945,0.000299,0,8,21,0,3,1,1,0,   
706,144471,sp706,CORPK009,94,24.11,0.000902,0.020703,0.000142,4,376,0.019877,0.018221,0,6,18,4,3,1,0,0,   
707,146021,sp707,CORPK038,10,23.8,0.000894,0.009512,0.000008,4,40,0.008652,0.008644,0,4,28,2,2,1,0,0,   
708,143688,sp708,CORPK001,276,23.5,0.000879,0.003848,0.000142,10.72,2960,0.002973,0.00259,0,6,20,0,4,0,0,0,   
709,143858,sp709,CORPK002,125,23.07,0.000864,0.002511,0.000067,7,875,0.001642,0.000096,0,8,19,0,3,1,1,0,   
710,146379,sp710,CORPK041,24,23.04,0.000862,0.00299,0.00026,6.5,156,0.002137,0.000503,0,7,13,1,4,1,0,0,   
711,145751,sp711,CORPK034,52,22.96,0.000861,0.003992,0.000306,5,260,0.003143,0.000068,0,8,30,0,2,1,1,0,   
712,144037,sp712,CORPK004,370,22.9,0.000857,0.00301,0.000179,9,3330,0.002158,0.000724,0,8,18,0,4,1,0,0,   
713,145277,sp713,CORPK024,1,23,0.000857,0.015161,0.000021,3,3,0.014368,0.013865,1,9,20,3,1,1,0,1,   
714,147587,sp714,CORPK118,703,22.86,0.000854,0.001234,0.000155,5,3515,0.000267,0.000095,0,2,18,0,0,1,0,0,   
715,148536,sp715,CORPK151,172,22.62,0.000848,0.006173,0.000058,3.72,640,0.005286,0.000005,0,10,18,0,0,3,0,0,   
716,146699,sp716,CORPK050,1350,21.88,0.000819,0.00328,0.000201,5,6752,0.002523,0.000711,0,7,16,0,3,0,0,0,   
717,146959,sp717,CORPK105,2849,21.63,0.000811,0.001288,0.000194,5,14245,0.000419,0.000219,0,4,22,0,0,1,0,0,   
718,145750,sp718,CORPK034,138,21.57,0.000809,0.003514,0.000136,5.3,732,0.002713,0.000196,0,7,22,0,2,0,1,0,   
719,144258,sp719,CORPK007,2,21.5,0.000803,0.004293,0,5,10,0.003507,0.002613,0,5,9,0,2,0,0,0,   
720,147263,sp720,CORPK111,4224,21.39,0.000802,0.001012,0.000127,6,25344,0.000164,0.000034,0,2,18,0,0,1,0,0,   
721,143831,sp721,CORPK002,48,21.04,0.000792,0.003272,0.00024,5.83,280,0.002485,0.000448,0,6,18,0,4,0,0,0,   
722,144127,sp722,CORPK005,526,20.82,0.000781,0.002333,0.000143,17.04,8964,0.001545,0.000005,0,7,17,0,2,0,1,0,   
723,147347,sp723,CORPK112,7,20.71,0.000774,0.008698,0.000008,4,28,0.007932,0.002351,0,6,20,2,3,1,0,0,   
724,147583,sp724,CORPK118,1,20,0.000756,0.014036,0,1,1,0.013308,0.013308,0,2,21,2,0,1,0,0,   
725,143832,sp725,CORPK002,153,19.84,0.000745,0.00302,0.00011,7.07,1081,0.002282,0.000367,0,7,16,0,4,0,0,0,   
726,148240,sp726,CORPK140,5,19.6,0.000741,0.001259,0.000385,6,30,0.000507,0.000122,0,2,14,0,0,1,0,0,   
727,144466,sp727,CORPK009,2,20,0.000739,0.002294,0.000119,4,8,0.001611,0.000646,0,4,8,2,1,1,0,0,   
728,144386,sp728,CORPK008,3273,19.57,0.000735,0.002343,0.00012,6,19642,0.001607,0.000066,0,8,25,0,5,1,0,0,   
729,147824,sp729,CORPK132,65,19.52,0.000733,0.000783,0.000038,7,455,0.000038,0,0,4,26,0,0,1,0,0,   
730,148563,sp730,CORPK154,245,19.19,0.00072,0.001205,0.000173,9.26,2268,0.00041,0.000237,0,3,55,0,0,3,0,0,   
731,148021,sp731,CORPK135,11,19.18,0.000716,0.006452,0.000006,2,22,0.00575,0.000191,0,4,20,0,1,1,0,0,   
732,144938,sp732,CORPK020,67969,18.95,0.000712,0.003721,0.000152,6,407886,0.003026,0.00118,0,6,17,0,3,1,0,0,   
733,146104,sp733,CORPK039,4,18.75,0.000706,0.003502,0.000027,4,16,0.002805,0.000314,0,5,16,0,1,1,0,0,   
734,147839,sp734,CORPK132,5,18.8,0.000704,0.001051,0.000344,13,65,0.000344,0,0,2,15,0,2,1,0,0,   
735,148535,sp735,CORPK151,4740,18.74,0.000704,0.0052,0.000023,3.06,14515,0.004501,0.000325,0,9,18,0,0,3,0,0,   
736,147836,sp736,CORPK132,201,18.67,0.000702,0.000899,0.000126,14.57,2929,0.000184,0.000058,0,3,16,0,4,1,0,0,   
737,147451,sp737,CORPK116,779,18.39,0.000691,0.001271,0.000317,7,5453,0.000525,0.000196,0,3,30,0,1,2,0,0,   
738,148405,sp738,CORPK146,4,18.25,0.000688,0.008624,0,4,16,0.007956,0.004588,0,4,17,1,2,1,0,0,   
739,147468,sp739,CORPK116,160,18.26,0.000688,0.002199,0.000217,5.94,950,0.001509,0,0,5,18,0,4,0,0,0,   
740,147287,sp740,CORPK111,84,18.23,0.000686,0.009907,0.000442,5,420,0.009216,0.008474,0,7,16,1,2,1,1,0,   
741,145599,sp741,CORPK032,14974,18.23,0.000686,0.006164,0.000085,8,119792,0.005501,0.003993,0,4,29,1,1,1,0,0,   
742,148532,sp742,CORPK151,2481,18.14,0.000683,0.004664,0.000039,3.11,7726,0.00397,0.00001,0,9,19,0,0,3,0,0,   
743,145622,sp743,CORPK032,105210,18.06,0.00068,0.004612,0.001435,8,841680,0.003945,0.000002,0,12,20,0,3,1,0,0,   
744,145360,sp744,CORPK025,10329,17.97,0.000677,0.002916,0.000203,11.51,118922,0.002236,0.000116,0,7,20,0,6,1,0,0,   
745,147833,sp745,CORPK132,5,18,0.000671,0.000721,0.000041,16.4,82,0.000041,0,0,5,23,0,3,2,0,0,   
746,144664,sp746,CORPK017,1,18,0.00067,0.002521,0,3,3,0.001816,0,0,5,6,0,1,1,0,0,   
747,146850,sp747,CORPK102,92,17.29,0.000652,0.004192,0.00012,5,460,0.003538,0.001006,0,7,21,0,4,1,0,0,   
748,143854,sp748,CORPK002,167,16.92,0.000638,0.002593,0.000046,5,835,0.001966,0.000515,0,6,19,0,3,1,0,0,   
749,147822,sp749,CORPK132,13,17,0.000636,0.005351,0.000467,6.62,86,0.004723,0.004256,0,2,15,1,1,1,0,0,   
750,145604,sp750,CORPK032,9554,16.72,0.000631,0.002456,0.00013,3,28662,0.001828,0.000011,0,4,16,0,1,1,0,0,   
751,144379,sp751,CORPK008,1,17,0.000629,0.008599,0.000013,2,2,0.007987,0.004729,0,5,5,1,0,1,0,0,   
752,146118,sp752,CORPK039,62,16.4,0.00062,0.005354,0.000091,4.48,278,0.004753,0.001286,0,4,7,1,1,1,0,0,   
753,145279,sp753,CORPK024,24419,16.4,0.000619,0.003444,0.000091,5,122097,0.002875,0.001141,0,7,14,0,4,0,0,0,   
754,146312,sp754,CORPK041,8584,16.36,0.000617,0.001644,0.000416,7.23,62065,0.000981,0.000554,0,5,23,0,3,1,0,1,   
755,148230,sp755,CORPK140,13339,16.14,0.00061,0.00098,0.000164,9.13,121744,0.000364,0.000016,0,8,34,0,8,0,0,0,   
756,145690,sp756,CORPK033,4754,15.9,0.000601,0.001028,0.000177,7.17,34066,0.000421,0.000244,0,4,21,0,7,0,0,0,   
757,144374,sp757,CORPK008,677,15.95,0.000601,0.002611,0.000093,4,2708,0.002011,0.000058,0,6,18,0,2,1,1,0,   
758,145621,sp758,CORPK032,14822,15.36,0.000581,0.004671,0.000112,3,44466,0.004112,0.002439,0,5,17,0,1,1,0,0,   
759,143694,sp759,CORPK001,3,15,0.000576,0.000698,0.00012,8,24,0.00012,0,0,10,19,0,4,1,1,0,   
760,144196,sp760,CORPK006,16,15,0.000568,0.002711,0.000316,5.25,84,0.002162,0.000279,0,5,5,0,2,1,0,0,   
761,144520,sp761,CORPK014,163701,14.7,0.000557,0.002419,0.000129,6,982629,0.001868,0,0,5,7,0,2,1,0,0,   
762,144200,sp762,CORPK006,10020,14.66,0.000555,0.000796,0.000146,6,60138,0.000232,0.000076,0,7,15,0,4,1,0,0,   
763,145600,sp763,CORPK032,17914,14.56,0.000551,0.00836,0.000043,1,17934,0.007838,0.006157,0,3,20,1,0,1,0,0,   
764,144663,sp764,CORPK017,96017,14.51,0.00055,0.002457,0.000096,3,288051,0.001908,0.000259,0,7,18,0,1,1,1,0,   
765,145281,sp765,CORPK024,20,14.35,0.000539,0.003473,0.000076,3.15,63,0.002961,0.001987,0,5,19,1,2,0,0,0,   
766,148411,sp766,CORPK146,87,14.18,0.000539,0.004366,0.000049,3,261,0.003849,0.002407,0,4,10,0,1,1,0,1,   
767,145073,sp767,CORPK021,52571,14.16,0.000537,0.001962,0.000103,4,210284,0.001432,0.001317,0,4,10,0,1,1,0,0,   
768,144036,sp768,CORPK004,167,13.9,0.000527,0.00519,0.000232,3,501,0.004632,0.0044,0,4,19,0,1,1,0,0,   
769,144671,sp769,CORPK017,7442,13.8,0.000524,0.000751,0.000135,2.56,19048,0.000286,0.00007,0,7,23,0,1,1,0,0,   
770,143700,sp770,CORPK001,107,13.76,0.000522,0.003671,0.000028,4,428,0.003156,0.001895,0,4,7,0,2,0,0,0,   
771,144927,sp771,CORPK020,78,13.36,0.000508,0.002303,0.000061,8.33,650,0.001805,0.000232,0,6,9,0,3,0,0,0,   
